contact_id,email,phone_number,notification_channel,account_creation_date
ab3e7d72e5ea,jose30@example.org,+254730766526,Email,2025-03-28T08:03:26.755456
ac3ba4342967,tanya39@example.com,+256785898413,e-Mail,2025-04-26T13:05:45.960599
efb71f818130,wilsonchristopher@example.com,+255710708021,Email,2024-12-18T02:47:21.677140
4e4ab1745c50,davidquinn@example.com,+250767764464,Push Notification,2024-07-23T15:24:30.519484
25b4b0576918,jillmurphy@example.org,+254765953615, SMS ,2024-07-14T20:11:12.654177
a7aaf89eb22f,johnsonmelissa@example.org,+256716983019,Email,2025-04-18T13:45:50.635723
0c850f12294d,michaelreyes@example.org,+255767903149,e-Mail,2024-09-03T20:17:00.549981
f498bf87e263,ladams@example.net,+250742641299, SMS ,2025-02-27T01:37:27.769220
228d08580c64,nelsonrebecca@example.com,+254701572180,Email,2024-07-27T10:22:12.455573
4bce70f92ffe,johncraig@example.com,+256762625508,Push Notification,2025-03-25T21:32:04.849826
1b9e66a2a76f,christopher21@example.com,+255770755022, Push ,2024-05-02T04:11:58.401361
8ae45b43ffc0,nicholasjacobs@example.net,+250718184619, SMS ,2024-06-20T13:55:19.681898
c061973884e5,steven85@example.net,+254789580465,Push Notification,2024-09-30T11:05:33.722183
cc7328e7bd4c,hartangela@example.net,+256767419210, SMS ,2025-04-01T14:00:19.371482
b87c259dd310,mroberts@example.com,+255743260413,Email,2025-04-16T11:12:05.068508
767d97be66fa,ukelley@example.com,+250736943135,Email,2024-12-04T22:11:49.303346
d590c5b6905e,paula66@example.net,+254713667735,In-app ,2024-09-01T15:55:59.960631
9dd1a3fdd31e,kylelang@example.com,+256713587401,In-app ,2024-07-02T05:30:58.250410
12099f8ccb21,nataliechase@example.org,+255788434511,In-app ,2024-12-26T05:20:35.567626
3e1b3c6ea1fb,nicolewebb@example.net,+250710782293,e-Mail,2025-04-06T10:51:03.978504
0d926d8e02f3,david81@example.net,+254737088948,e-Mail,2025-03-04T16:49:54.418421
4c02a95b76d5,brenda06@example.net,+256785019737, SMS ,2025-03-16T05:42:01.826387
bef9c89a3cc4,ibautista@example.org,+255720967073,sms,2025-02-21T12:28:41.927118
031adffee501,thomas10@example.com,+250732843624, Push ,2024-09-19T20:48:35.702584
47a664b7079d,rdavis@example.net,+254741027436, In App ,2024-11-05T12:33:18.683492
92d10c575be5,ssolis@example.net,+256770614078, SMS ,2024-12-18T07:10:17.267787
6c8dc70e0f2c,robertwallace@example.com,+255754906590, Push ,2024-08-23T10:56:21.536381
a30a3bc13ddb,ashley08@example.com,+250776892875, In App ,2024-05-18T08:38:36.022888
e7dc5e5a8d95,bethanyfitzgerald@example.net,+254799870654,sms,2024-11-06T10:43:44.738849
fc38b39e60b1,kristin17@example.com,+256701542544,e-Mail,2024-07-03T03:32:12.796384
8ef53dd2087d,sarahcook@example.com,+255751370316,Push Notification,2024-07-12T20:06:39.733693
4972a7bd22e9,ishepherd@example.net,+250744625048, SMS ,2024-11-30T16:58:26.284097
514cb484620c,solomongreg@example.com,+254727337222,Push Notification,2024-04-29T03:44:53.949822
78abf19d1a9a,thomasschroeder@example.net,+256718477716,sms,2024-10-02T16:36:20.967710
6d4511d1c7d2,dixonedward@example.org,+255727620321, In App ,2025-03-13T05:44:24.946242
8cd2b88878c6,david54@example.net,+250728639175,Push Notification,2024-08-04T22:28:13.973420
607595e35041,sarah51@example.org,+254775377446,Push Notification,2025-04-20T09:04:12.500552
848e5fce6e74,devin77@example.org,+256760617959, In App ,2024-12-20T20:24:07.022060
c899bf51dd86,traceyallen@example.net,+255749444325,Email,2024-11-01T19:18:08.087107
38449441b904,charles27@example.net,+250710160441,Push Notification,2024-08-26T00:15:37.184378
cc44d897741e,jennifer87@example.org,+254737610647,e-Mail,2024-05-06T23:18:46.421269
0714983ddc93,juan92@example.net,+256732536574, Push ,2025-03-19T17:20:59.970003
8c382c9984c2,melissa59@example.com,+255759223151,Email,2025-03-13T08:38:34.122917
2f8bce267ad0,usexton@example.org,+250778108439,Push Notification,2024-11-18T00:26:15.828684
a5ff0808cda5,barbara35@example.com,+254711652859,Email,2024-07-08T22:42:17.181899
4112e737ea01,jennifer21@example.com,+256786907698,In-app ,2024-07-15T17:32:05.753182
514af7c863ae,tammy55@example.net,+255784776327,e-Mail,2025-01-22T13:48:45.183277
35435bdc6ddb,gonzalezchelsea@example.org,+250711612835, In App ,2025-04-03T17:28:42.402878
375a26b3439a,vtaylor@example.net,+254789802376,In-app ,2025-04-10T12:05:25.811193
c3174a292b62,toddangela@example.org,+256742229487,sms,2025-03-26T14:25:27.936970
d85768c5fbe6,brandon79@example.org,+255735645160,Email,2024-09-04T17:00:56.903074
f11d66f1f0c9,vgeorge@example.net,+250782051859,sms,2025-04-25T03:40:47.115133
5e175a28b26b,ashley19@example.org,+254710538350, SMS ,2025-02-07T11:35:39.911541
9bb722356548,athomas@example.org,+256771872983,Email,2025-04-20T09:13:46.665665
0a18992bb2e7,martin07@example.org,+255768278225,e-Mail,2024-11-03T10:40:29.238512
d5872e8dfc0c,xcollins@example.com,+250736463909,Email,2024-06-09T08:16:02.354203
45ac68933a97,connor51@example.net,+254709543977, SMS ,2025-01-21T07:53:24.281973
cb35e1487909,gregorydoyle@example.net,+256734009631, In App ,2024-05-15T15:25:28.979020
8076e4afd2b6,wangtara@example.net,+255735164349,sms,2024-05-05T11:39:57.573136
4031f6f1637d,ewallace@example.net,+250760162623,Push Notification,2024-07-27T10:38:51.910262
846fc203e81b,fdawson@example.com,+254714485396, SMS ,2025-01-29T19:41:45.546594
cf331c9f5dab,amandaellis@example.net,+256771085131,In-app ,2024-08-20T17:50:02.549656
96869a56bca3,christina83@example.com,+255786541236,Push Notification,2025-04-01T20:34:31.123194
619b148f4a8a,ecallahan@example.net,+250764273334,Push Notification,2025-04-15T23:21:10.035131
7733332f36ca,sara29@example.org,+254708977551, SMS ,2024-08-01T07:52:30.651882
3c73708d648a,tamara96@example.net,+256791559228,Email,2024-06-23T06:31:03.618944
c1f509224c4d,danny94@example.com,+255747701018,Email,2025-04-04T20:31:02.938464
50612ff0cb1e,williamsedward@example.com,+250735344816, In App ,2024-12-23T04:00:57.017249
c7d928f715e7,tellis@example.net,+254763213192, SMS ,2024-10-23T00:25:31.112108
24942d3cb94b,meaganjohnson@example.com,+256760264517,sms,2025-04-03T22:08:07.524711
28ff4fcde306,sarahclark@example.net,+255770770187,Push Notification,2025-04-20T08:29:38.573214
a80e966aebf9,swilliams@example.net,+250716249971,Push Notification,2024-10-06T22:27:42.431256
d49e05b3a2eb,jennifer57@example.com,+254752264602,In-app ,2024-09-22T21:27:53.840590
1e0ab0d70681,cory67@example.net,+256737431028,sms,2024-09-08T02:31:40.646535
408e693e16da,garzamichelle@example.org,+255734299897,Email,2024-12-17T21:58:13.576866
c0b390ee9218,banksdavid@example.com,+250793898540,e-Mail,2025-01-28T23:39:41.066202
5347204cc2ae,emilywilson@example.org,+254760111070,In-app ,2024-08-31T10:34:38.906920
e8c9903e305c,adamhall@example.net,+256759407941,e-Mail,2024-07-20T15:22:22.715809
9c5d3bec2b55,allenjacqueline@example.net,+255764693965, SMS ,2024-10-18T19:31:40.974910
93eceb330a7d,kellytodd@example.com,+250779118157,e-Mail,2024-11-23T20:19:12.293347
cfb3b0ea3fb5,jenniferreyes@example.com,+254741536055,sms,2024-05-28T11:53:14.911797
387d15fd1c50,williamsdebra@example.com,+256708314760,e-Mail,2024-12-26T16:33:16.122643
24ad8b9c1008,lisa85@example.org,+255786609018, SMS ,2024-05-12T23:50:01.034040
e714fcc2e1e4,bennettjennifer@example.net,+250799682497,sms,2024-12-20T18:22:09.397612
8e7c514e6ccd,bernardmargaret@example.org,+254719323243, In App ,2024-08-23T01:21:35.833402
53142938a0d4,nancyjones@example.org,+256735785482,Email,2024-07-08T00:24:05.844816
ac2bdef17b3a,jenniferwalker@example.com,+255736532616,e-Mail,2024-09-15T04:54:58.231534
d50873e01582,cjohnson@example.net,+250746296813, In App ,2024-06-30T20:51:58.777722
9df96917c89b,michellelee@example.com,+254797149857,Push Notification,2024-07-04T10:39:54.182660
c0a5c01f39c9,rachelmartinez@example.com,+256730592838,Email,2024-08-13T10:05:12.764116
2d07e33f7a3b,clementsnicholas@example.net,+255738476974, In App ,2024-08-16T12:30:05.383799
edf130c98a4f,awilliams@example.com,+250752145818,e-Mail,2025-03-11T21:00:07.677152
2615ed43be74,rlopez@example.net,+254729328008,Push Notification,2024-08-27T01:05:47.387663
065472b67d12,rbarry@example.com,+256700191170,Push Notification,2025-02-04T23:49:30.150585
bac8b4b0cd2d,adkinsmark@example.org,+255712752627, In App ,2024-11-16T18:44:10.133419
72146f04d9e5,rachelcordova@example.org,+250771847962, SMS ,2024-12-22T00:26:22.165712
630fae57a03e,andrew69@example.com,+254750606113,Email,2025-01-19T14:49:19.448166
18cab291c2df,evansluke@example.org,+256779204158,In-app ,2025-04-01T23:18:21.767194
fe220f25895c,fcarter@example.net,+255731665219,Email,2024-06-03T15:55:26.548330
7ebb1b961da6,johnsonjoshua@example.com,+250733269611, Push ,2025-03-27T00:07:39.897510
cc9d75dd2bd2,beardshannon@example.com,+254711916630,In-app ,2025-04-06T17:10:26.558089
a14dcab04f60,aaron61@example.org,+256743725926,Email,2025-01-18T17:09:54.162789
93bcbde6f9c5,xbrown@example.net,+255758144054,In-app ,2024-08-04T18:03:31.728777
f092efff2223,gpowers@example.net,+250786472679, Push ,2024-05-06T20:44:32.753973
5b99fd276399,cboyd@example.org,+254710302991, In App ,2025-03-25T06:56:13.985726
2983bfd87993,marvinphillips@example.com,+256776060347, Push ,2024-10-23T01:22:41.285051
c76587e511fd,sherry75@example.net,+255703184848,Email,2024-04-30T14:11:45.857441
a1434a598f81,pdickerson@example.com,+250716799429, Push ,2024-05-13T13:37:02.905995
a9541ffc4d33,hmccoy@example.com,+254721467418, Push ,2025-01-15T04:42:57.750813
c71655e5124d,natalieking@example.com,+256798056416,Email,2025-02-26T17:03:52.723582
a99f9b9097d3,wwilson@example.net,+255728041531, SMS ,2024-07-03T14:02:21.416420
3781a19d7fce,todd60@example.org,+250745855792, SMS ,2024-09-24T03:53:36.463625
aa72c8fd6027,ajohnson@example.net,+254731128058, In App ,2024-11-10T22:46:05.153591
21bc6ae95773,henryluis@example.org,+256741717986, Push ,2025-03-11T17:58:32.338948
9823b4b29c47,jcopeland@example.org,+255726657116,sms,2025-02-05T14:54:43.115535
5e49d833c9eb,garyhernandez@example.com,+250799898876,In-app ,2024-06-02T18:12:30.945094
8ca6726baf4f,johnsonkathryn@example.com,+254716441902, In App ,2025-04-02T15:32:38.571896
e4c8396e519a,andrew07@example.com,+256753875750,In-app ,2025-03-13T03:53:40.366980
a25909ec43f0,elliottjeremy@example.org,+255767453176,Email,2025-01-13T02:42:19.260208
c034e594d3f3,fernandezangela@example.org,+250756693638,Push Notification,2024-06-29T23:41:48.842349
0be98a25b03f,kbrown@example.org,+254762165772, In App ,2024-11-27T15:39:20.098508
3ea11969f372,stephanie82@example.net,+256729872635,In-app ,2024-12-13T21:58:41.677326
2565369e9daf,tasha74@example.com,+255721686163, In App ,2024-10-19T18:00:42.030397
f087d7c71191,amy03@example.org,+250734822903,In-app ,2024-08-18T01:07:05.685175
030befac69d5,karen67@example.com,+254782991055, SMS ,2025-03-14T07:29:05.385823
626f83822e8b,mccannnathan@example.org,+256799252871,sms,2024-05-09T18:39:49.602457
449854e0f467,colleen12@example.com,+255713371111,sms,2025-04-18T22:14:30.715893
8eab55e30ac9,scottkristen@example.com,+250791598928,e-Mail,2025-01-01T13:35:57.155330
7c2e429547ee,davidboyer@example.com,+254705458385,Push Notification,2024-08-12T04:43:54.817627
dbc885300d47,robertwashington@example.net,+256704036705,Email,2024-05-04T21:14:52.344563
1c0d7b03c9e3,cabreratravis@example.com,+255759563947,In-app ,2025-03-12T13:48:45.010549
90a1d38ee22c,amanda73@example.org,+250732166840,e-Mail,2025-03-29T22:26:13.915697
081610ee55c8,rsmith@example.net,+254781207847,Email,2025-01-08T02:40:55.433976
fca387cac587,ryanschmidt@example.net,+256722428667, Push ,2025-03-16T01:07:33.449862
07200bda9e64,lopezcynthia@example.com,+255740233544,Push Notification,2024-09-04T10:04:56.812871
a748565d720a,ethanmccormick@example.org,+250785635007,Push Notification,2025-03-31T00:53:07.225263
2d367e03bbd0,zacharyclements@example.net,+254799524770, SMS ,2024-10-21T23:33:57.340627
e3b77f324aa8,cking@example.net,+256708136081, In App ,2024-08-22T19:52:53.095461
702fd6894deb,ramirezjoshua@example.org,+255763643091,sms,2024-05-21T08:06:43.372565
e6f4eedbae6e,jennifergarcia@example.org,+250773071566,sms,2025-01-03T04:36:23.121511
d7baddf30bb5,andrewleonard@example.com,+254737310240, In App ,2025-04-15T07:45:41.126944
20c10c3d0ec0,timothy80@example.com,+256772458863,In-app ,2024-12-20T14:48:28.741654
e40851cc0de4,hthompson@example.org,+255752689357,sms,2024-07-12T06:06:41.462557
d0b490d0d209,waynefreeman@example.org,+250704096026,In-app ,2024-10-01T16:01:45.564606
257347c59627,nathanbaker@example.org,+254750125622, In App ,2025-02-19T11:01:00.976729
6c46fafa0381,gouldlisa@example.net,+256752577846,Push Notification,2025-03-12T05:11:39.165445
48dbd1c2b05a,branchkayla@example.net,+255798523869,e-Mail,2024-05-27T14:06:21.332506
da9b508d3b3c,jessica88@example.org,+250758991600, Push ,2025-01-19T17:34:32.870445
27f7c96e947f,vdavis@example.com,+254716843018, Push ,2024-06-05T05:55:18.509977
0b02c5f4f3ae,michaelcamacho@example.org,+256751308465, In App ,2024-09-11T18:17:31.965704
8830b6f5b1c9,samanthalam@example.org,+255718873319,Email,2025-04-14T13:12:19.737923
fabf4bcaa3c8,wilsonkathleen@example.com,+250788216480,e-Mail,2025-01-17T13:13:16.635290
dae782ee8c84,mwilliams@example.net,+254714384705,e-Mail,2025-02-20T06:04:09.530189
be5ae8ca5bd8,crossallison@example.com,+256768695821,Email,2025-04-23T09:52:37.327953
a35d3511e245,ericlam@example.net,+255745197077, In App ,2024-07-10T03:47:49.099596
0465f311757b,dixondean@example.com,+250705098609,Email,2025-03-03T22:13:29.570736
845e93387ac2,davidmorris@example.net,+254767045566,In-app ,2025-04-26T23:47:21.437487
9e0b1f527f02,ryan46@example.com,+256740035092,In-app ,2025-01-21T19:01:49.429315
8f5867c0a0c8,walkererika@example.com,+255764526305,sms,2024-07-26T05:13:43.726957
25956e3eb386,robertjones@example.com,+250747715784,Push Notification,2024-12-14T01:58:43.211434
b28bbb61d084,carmen21@example.com,+254704905210,sms,2024-11-07T20:17:09.187560
fc972245a365,michael91@example.net,+256717190532,Email,2025-04-26T20:52:01.726913
cbacacc91ca7,carlsoncharles@example.org,+255799363111,Email,2024-09-18T10:35:24.310347
7b234b176612,jessicaross@example.com,+250737277153, SMS ,2024-12-28T09:44:26.903394
8ee9fc08c106,xcooper@example.com,+254702056914, In App ,2025-02-22T19:02:44.895162
17b074fca215,tashacannon@example.net,+256732068810, SMS ,2024-12-18T22:01:23.216933
20395f50032c,mcbridecharles@example.net,+255718970191, In App ,2025-01-02T03:10:23.097694
ebb8238df2ad,smithjanet@example.org,+250750632514, Push ,2025-02-17T23:17:20.873474
7ee2382d26f8,knunez@example.com,+254780519334,e-Mail,2025-02-13T15:12:24.724809
9e07e2a249b7,donna93@example.com,+256770184076, Push ,2025-04-19T16:54:29.779045
f7d559c1ae5f,heatherwilson@example.net,+255712809327,e-Mail,2025-03-05T07:18:14.894876
9e2e28116d3a,kennethstevens@example.com,+250767084630,e-Mail,2024-07-21T00:37:13.353633
02299b801032,millerjuan@example.org,+254793273447,In-app ,2024-06-13T06:45:44.247800
30a1cf20cac3,rhunt@example.com,+256766384246,Push Notification,2024-11-12T09:59:44.477685
dc5edf09771e,kleinandrew@example.net,+255708022201,Push Notification,2025-03-14T20:47:21.525806
1a0f2df8621e,pinedatracey@example.org,+250771637957,e-Mail,2024-09-27T05:21:31.490451
474509dc08cd,stewartwilliam@example.net,+254742961475,Email,2024-07-29T09:59:24.390939
de7f98b600ae,jessephillips@example.net,+256749232320,Push Notification,2024-07-14T13:51:38.345684
81aab17c90e7,amoss@example.com,+255788723454,In-app ,2024-12-06T20:18:22.301887
e4dda64be5d1,courtneycooper@example.com,+250721026384, In App ,2024-05-05T04:44:44.035655
68caf768ead9,christina97@example.org,+254763606740,Push Notification,2024-09-19T05:20:52.298093
7993f4107dad,michael26@example.net,+256724699006,Email,2024-09-21T17:17:24.036521
5b887535c8e1,hansonmartin@example.net,+255741217146, Push ,2024-09-29T09:23:30.782025
a088a67dac44,tiffany80@example.com,+250799275661,Push Notification,2024-11-23T13:34:57.167431
9e2eeb8ab5ef,davistiffany@example.net,+254720172461,e-Mail,2025-01-18T04:43:38.170151
736c29cdf71c,perezandrew@example.org,+256793580645,In-app ,2024-07-31T04:14:00.928151
926496fb3b16,kimberlyroman@example.org,+255762278264,In-app ,2024-06-17T23:56:52.057508
6bbb9679eaae,robert04@example.net,+250768706675, SMS ,2024-11-29T03:14:51.447736
458f0ef2b023,jessicaharris@example.com,+254710356945,Push Notification,2025-01-01T12:37:27.421683
1392a13c4fb0,wallsbrittney@example.net,+256733529815, In App ,2025-03-25T15:27:46.202291
521b64bf297e,holtjulia@example.net,+255747299927, Push ,2024-06-05T10:05:36.896388
c9a2ab7cd50b,imcdonald@example.org,+250787598153, In App ,2024-05-23T20:10:25.321658
d8e4e50bd1fa,fostervictor@example.org,+254711065468,e-Mail,2024-12-07T06:20:21.429608
f0894194c3c0,sandra24@example.com,+256713005083, Push ,2025-02-24T03:21:41.385518
a45478f0db7a,lindsey42@example.net,+255764338517, In App ,2024-05-14T01:15:51.113195
32ee190a5f95,millerbethany@example.com,+250772641435,Email,2024-10-16T09:21:55.019245
3ae752ef0d78,tgarcia@example.net,+254788401994,Push Notification,2024-08-27T16:27:42.880463
d35cef051b41,adamsdustin@example.com,+256709592743, SMS ,2024-07-21T11:46:35.881545
e083c8e730fb,patricia51@example.org,+255778657920, SMS ,2024-11-10T03:25:56.080603
9c54becca187,hansenjacob@example.com,+250715381235,sms,2025-03-27T10:49:28.186235
499fc178e356,kday@example.net,+254727871583,In-app ,2024-05-22T07:59:47.336117
e716f5f52776,hodgesjessica@example.net,+256724848374,Push Notification,2024-09-13T19:37:51.367795
274a31e4406e,tabithaturner@example.com,+255711883605,Push Notification,2025-02-06T13:14:13.399796
2486e0c78834,wlamb@example.net,+250794535368, In App ,2024-06-07T15:47:51.366161
6d504dc55346,hhuang@example.org,+254750615011, SMS ,2024-10-09T12:45:27.099285
f7a32f19c35b,jennifer55@example.com,+256726038684, SMS ,2024-05-27T17:06:59.763614
8b59fd6fbeb3,osanders@example.net,+255705728385, SMS ,2024-11-20T22:44:33.825727
c1dd56938235,andersondustin@example.net,+250774119234,In-app ,2025-04-24T03:33:41.922376
dbb17d9263c0,dustin82@example.net,+254742087796,Email,2024-08-24T05:35:43.053625
4b47e8f8de29,johnsonmichael@example.net,+256739977185, Push ,2024-06-30T22:31:25.156924
38a66bafcabe,adambarnes@example.net,+255714291856, SMS ,2025-03-26T14:05:57.172387
eb17dcefa584,michael27@example.com,+250711873675, In App ,2024-06-09T09:13:05.478087
b9fceb356595,mark67@example.org,+254708357550,sms,2024-06-27T23:30:27.186086
b19b9c8e5c23,george80@example.com,+256781183746, In App ,2024-07-29T06:56:52.929290
edbf88dba2fc,samueloconnell@example.com,+255793968933,Push Notification,2024-05-11T08:14:07.950794
380daef8d940,kimberly25@example.net,+250797560561,sms,2025-01-18T03:17:31.268615
f1b846dbedc3,benjamincantu@example.net,+254795119476,Email,2025-04-16T03:11:59.529840
c302bb581ff1,shepherdlaura@example.net,+256793772316, SMS ,2025-02-06T22:59:34.331308
8c45d61234a1,shaun55@example.com,+255765107433, SMS ,2025-02-24T01:58:14.769430
c43ce3946d45,nmiller@example.com,+250780534212, SMS ,2024-09-27T07:19:10.158421
2295eef5ff30,stephenwilson@example.net,+254723356035, In App ,2024-10-04T12:43:23.720833
